endTime,artistName,trackName,msPlayed,Ano,Mês,Dia,Dia da Semana,tempo,horas,tempo_Escutado(hr),tempo_Escutado(min),Parte do dia
2021-07-18 16:55:00,M83,Midnight City,14383,2021,Julho,18,Domingo,16:55:00,16,0.003995277777777778,0.23971666666666666,Tarde
2021-07-19 13:27:00,Hawk,Here to Say (Na Na Na),19671,2021,Julho,19,Segunda-feira,13:27:00,13,0.005464166666666667,0.32785,Tarde
2021-07-19 13:27:00,Alok,Alive (It Feels Like),7436,2021,Julho,19,Segunda-feira,13:27:00,13,0.0020655555555555557,0.12393333333333334,Tarde
2021-07-19 15:42:00,Alok,Alive (It Feels Like),135043,2021,Julho,19,Segunda-feira,15:42:00,15,0.037511944444444445,2.2507166666666665,Tarde
2021-07-19 15:45:00,Robin M,Moment,19360,2021,Julho,19,Segunda-feira,15:45:00,15,0.005377777777777778,0.32266666666666666,Tarde
2021-07-19 15:45:00,Robin M,Moment,730,2021,Julho,19,Segunda-feira,15:45:00,15,0.00020277777777777777,0.012166666666666666,Tarde
2021-07-19 15:45:00,Maverick Sabre,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,181302,2021,Julho,19,Segunda-feira,15:45:00,15,0.050361666666666666,3.0217,Tarde
2021-07-19 15:48:00,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169135,2021,Julho,19,Segunda-feira,15:48:00,15,0.046981944444444444,2.8189166666666665,Tarde
2021-07-19 15:52:00,Shouse,Love Tonight - Vintage Culture & Kiko Franco Remix Edit,208516,2021,Julho,19,Segunda-feira,15:52:00,15,0.05792111111111111,3.4752666666666667,Tarde
2021-07-19 15:55:00,MEDUZA,Piece Of Your Heart - Alok Remix,166442,2021,Julho,19,Segunda-feira,15:55:00,15,0.04623388888888889,2.774033333333333,Tarde
2021-07-19 15:58:00,Hawk,Cradles,214135,2021,Julho,19,Segunda-feira,15:58:00,15,0.05948194444444444,3.5689166666666665,Tarde
2021-07-19 16:00:00,Gabry Ponte,Rabbit Hole,136153,2021,Julho,19,Segunda-feira,16:00:00,16,0.03782027777777778,2.269216666666667,Tarde
2021-07-19 16:02:00,BassBears,Play Hard,114341,2021,Julho,19,Segunda-feira,16:02:00,16,0.03176138888888889,1.9056833333333334,Tarde
2021-07-19 16:06:00,Dropack,Happiness,207076,2021,Julho,19,Segunda-feira,16:06:00,16,0.05752111111111111,3.4512666666666667,Tarde
2021-07-19 16:10:00,Vintage Culture,Things,276294,2021,Julho,19,Segunda-feira,16:10:00,16,0.07674833333333334,4.6049,Tarde
2021-07-19 16:13:00,Dimitri Vegas & Like Mike,Say My Name,159522,2021,Julho,19,Segunda-feira,16:13:00,16,0.044311666666666666,2.6587,Tarde
2021-07-19 16:17:00,SPECT3R,Seven Nation Army,238841,2021,Julho,19,Segunda-feira,16:17:00,16,0.06634472222222222,3.9806833333333334,Tarde
2021-07-19 16:20:00,Stefy De Cicco,Day 'N' Nite - Martin Jensen Edit,30150,2021,Julho,19,Segunda-feira,16:20:00,16,0.008375,0.5025,Tarde
2021-07-19 16:20:00,Vintage Culture,It Is What It Is (feat. Elise LeGrow),164516,2021,Julho,19,Segunda-feira,16:20:00,16,0.045698888888888886,2.7419333333333333,Tarde
2021-07-19 18:28:00,Stefy De Cicco,Day 'N' Nite - Martin Jensen Edit,136050,2021,Julho,19,Segunda-feira,18:28:00,18,0.03779166666666667,2.2675,Madrugada
2021-07-19 18:31:00,Bhaskar,Feel Your Love,182950,2021,Julho,19,Segunda-feira,18:31:00,18,0.050819444444444445,3.049166666666667,Madrugada
2021-07-19 18:34:00,Anthony Keyrouz,Be My Love (Na Na Na),159360,2021,Julho,19,Segunda-feira,18:34:00,18,0.04426666666666667,2.656,Madrugada
2021-07-19 18:36:00,Martin Garrix,Pressure (feat. Tove Lo),144383,2021,Julho,19,Segunda-feira,18:36:00,18,0.040106388888888886,2.4063833333333333,Madrugada
2021-07-19 18:39:00,Astro,Peaches,154909,2021,Julho,19,Segunda-feira,18:39:00,18,0.04303027777777778,2.5818166666666666,Madrugada
2021-07-19 18:56:00,Hawk,Here to Say (Na Na Na),44645,2021,Julho,19,Segunda-feira,18:56:00,18,0.012401388888888889,0.7440833333333333,Madrugada
2021-07-19 21:25:00,Mochakk,Buttercup,441,2021,Julho,19,Segunda-feira,21:25:00,21,0.0001225,0.00735,Noite
2021-07-19 21:25:00,Dj Guuga,"Volta Bebê, Volta Neném",6582,2021,Julho,19,Segunda-feira,21:25:00,21,0.0018283333333333333,0.1097,Noite
2021-07-19 21:29:00,M83,Midnight City,243950,2021,Julho,19,Segunda-feira,21:29:00,21,0.06776388888888889,4.065833333333333,Noite
2021-07-19 21:33:00,Confesser,Pike - Illusionize Remix,195118,2021,Julho,19,Segunda-feira,21:33:00,21,0.054199444444444446,3.2519666666666667,Noite
2021-07-19 21:38:00,Klangkarussell,Ghostkeeper,331381,2021,Julho,19,Segunda-feira,21:38:00,21,0.09205027777777777,5.523016666666667,Noite
2021-07-19 21:41:00,Dubdogz,Always Summer,146005,2021,Julho,19,Segunda-feira,21:41:00,21,0.040556944444444444,2.4334166666666666,Noite
2021-07-19 21:55:00,Dubdogz,Always Summer,41985,2021,Julho,19,Segunda-feira,21:55:00,21,0.0116625,0.69975,Noite
2021-07-19 21:59:00,Elderbrook,Numb,230018,2021,Julho,19,Segunda-feira,21:59:00,21,0.06389388888888889,3.8336333333333332,Noite
2021-07-19 22:05:00,Vintage Culture,Sometimes,330978,2021,Julho,19,Segunda-feira,22:05:00,22,0.09193833333333333,5.5163,Noite
2021-07-19 22:08:00,Vintage Culture,Save Me (feat. MKLA),193548,2021,Julho,19,Segunda-feira,22:08:00,22,0.05376333333333334,3.2258,Noite
2021-07-19 22:11:00,David Guetta,"Let's Love (feat. Sia) - Vintage Culture, Fancy Inc Remix",220194,2021,Julho,19,Segunda-feira,22:11:00,22,0.061165,3.6699,Noite
